name,uid,resource_type,water_fountain,bottle_filler,jug_filler,dog_fountain,latitude,longitude,address,city,state,zip_code,park,access,public_access_hours_open,public_access_hours_close,public_access_days,notes,data_source,point,supervisor_district,analysis_neighborhood,data_as_of,data_loaded_at,Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,Recreation and Parks Properties
Restrooms,4096326676840378758,restroom,0,0,0,0,37.77662044551919,-122.43391065502786,1081 Fulton St,San Francisco,CA,94117,Alamo Square,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.433910655 37.776620446),5,Hayes Valley,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,23,4,11,9,67
Tenderloin Pit Stop - Taylor and Turk streets,7460298997726487520,restroom,0,0,0,0,37.7832058,-122.4108252,Taylor and Turk streets,San Francisco,CA,,,publicly_accessible,,,,,pit_stop,POINT (-122.4108252 37.7832058),5,Tenderloin,2024/10/10 10:39:51 AM,2024/10/10 10:40:59 AM,20,5,10,36,
Nursery Restrooms,4544891072889627791,restroom,0,0,0,0,37.76823041384297,-122.46214572877334,501 Stanyan St,San Francisco,CA,94122,Golden Gate Park - Section 7,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.462145729 37.768230414),7,Golden Gate Park,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,9,8,11,12,228
McLaren Redwood Grove Drinking Fountain,4399969836773872047,drinking_water,1,1,0,0,37.72209603,-122.42064776,,San Francisco,CA,,John McLaren Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.42064776 37.722096027),9,McLaren Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,73,9,2,19,7
Jose Coronado Playground - Drinking Fountain/Cooler,7760444378261616515,drinking_water,1,0,0,0,37.757676929999995,-122.4150985,2498 Folsom St,San Francisco,CA,94110,Jose Coronado Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.415098501 37.757676934),9,Mission,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,53,3,2,20,181
Coffman Pool,5843567458386880828,restroom,0,0,0,0,37.71335158908368,-122.41572366681596,1701 Visitacion Ave,San Francisco,CA,94134,Herz Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.415723667 37.713351589),10,McLaren Park,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,73,9,9,19,15
Golden Gate Park - Section 6 - Drinking Fountain/Cooler,8339516961627853963,drinking_water,1,1,0,0,37.77082793,-122.50299987999999,501 Stanyan St,San Francisco,CA,94121,Golden Gate Park - Section 6,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.502999879 37.770827933),1,Golden Gate Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,9,8,4,12,234
Presidio Branch Library,3848458598906265461,drinking_water,1,0,0,0,37.788910970000074,-122.44485234499996,3150 Sacramento St,San Francisco,CA,94115,,limited_access,,,Daily,"opening_hours = [""Sunday:13:00-17:00"",""Monday:13:00-18:00"",""Tuesday:10:00-20:00"",""Wednesday:11:00-20:00"",""Thursday:10:00-18:00"",""Friday:13:00-18:00"",""Saturday:10:00-18:00"",""Total Weekly Hours:49""]",library,POINT (-122.444852345 37.78891097),2,Pacific Heights,2024/10/10 10:24:00 AM,2024/10/10 10:40:59 AM,102,8,6,30,
Polo Field North Restrooms,269078503715118193,restroom,0,0,0,0,37.7694207259486,-122.49309991733551,501 Stanyan St,San Francisco,CA,94122,Golden Gate Park - Section 5,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.493099917 37.769420726),4,Golden Gate Park,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,9,8,4,12,233
Jerry Garcia Amphitheatre Restroom,4378564667613058963,restroom,0,0,0,0,37.720862536175844,-122.41692045488232,,San Francisco,CA,94134,John McLaren Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.416920455 37.720862536),9,McLaren Park,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,73,9,2,19,7
Mission Pit Stop - 16th and Mission streets (JCDecaux),1226175465277442641,restroom,0,0,0,0,37.7649465,-122.4200173,16th and Mission streets (JCDecaux),San Francisco,CA,,,publicly_accessible,,,,,pit_stop,POINT (-122.4200173 37.7649465),9,Mission,2024/10/10 10:39:51 AM,2024/10/10 10:40:59 AM,53,3,2,20,
Tennis Center,2379230863305544113,restroom,0,0,0,0,37.77005238094658,-122.4595633246121,501 Stanyan St,San Francisco,CA,94122,Golden Gate Park - Section 7,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.459563325 37.770052381),7,Golden Gate Park,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,9,7,11,12,228
"Mission Pit Stop - SFGH, near SE corner of Building 25",731874903109434684,restroom,0,0,0,0,37.7552601,-122.4051895,"SFGH, near SE corner of Building 25",San Francisco,CA,,,publicly_accessible,,,,,pit_stop,POINT (-122.4051895 37.7552601),10,Mission,2024/10/10 10:39:51 AM,2024/10/10 10:40:59 AM,54,3,9,20,
St. Mary's Rec Center - Drinking Fountain/Cooler,5930777443157926915,drinking_water,1,0,0,0,37.7329474,-122.42105235000001,95 Justin Dr,San Francisco,CA,94110,St. Mary's Rec Center,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.421052354 37.732947405),9,Bernal Heights,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,93,9,2,2,109
Drinking Fountain,6267855007928022137,drinking_water,1,1,0,0,37.73811065,-122.38409679,,San Francisco,CA,,Youngblood-Coleman Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.384096787 37.73811065),10,Bayview Hunters Point,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,86,2,9,1,224
Mariposa Drinking fountain,7617614737577761120,drinking_water,1,0,0,0,37.76473968,-122.39131883,,San Francisco,CA,,Mariposa Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.391318829 37.764739678),6,Potrero Hill,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,34,1,10,26,
Mountain Lake Restrooms,7662904050712720207,restroom,0,0,0,0,37.78702293940326,-122.47178156987887,1 11th Ave,San Francisco,CA,94118,Mountain Lake Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.47178157 37.787022939),1,Inner Richmond,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,4,,6,11,134
Bayview Gateway Park,6601007062272325826,drinking_water,1,1,0,0,37.74671,-122.38634,3rd & Cargo Way,San Francisco,CA,94124,,publicly_accessible,,,Daily,Near benches,port,POINT (-122.38634 37.74671),10,Bayview Hunters Point,2024/10/04 01:51:23 PM,2024/10/10 10:40:59 AM,56,2,9,1,
Holly Park - Drinking Fountain/Cooler,5591212446335776069,drinking_water,1,0,0,0,37.73711521,-122.42056083,,San Francisco,CA,94110,Holly Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.420560828 37.737115206),9,Bernal Heights,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,61,9,2,2,47
Alley of Humanitarian Drinking fountain,7473669793539039856,drinking_water,1,1,0,0,37.77256942,-122.46434065,,San Francisco,CA,,Golden Gate Park - Section 2,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.46434065 37.772569421),1,Golden Gate Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,9,8,4,12,235
24th & Mission,2599759550272697651,drinking_water,0,1,1,0,37.752333,-122.418141,3278 24th Street,San Francisco,CA,94110,,publicly_accessible,,,Daily,,puc,POINT (-122.418141 37.752333),9,Mission,2024/06/27 01:43:12 PM,2024/10/10 10:40:59 AM,53,3,2,20,
Minnie and Lovie Children's Play Area Drinking Fountain,7068182829816722451,drinking_water,1,0,0,0,37.716382689999996,-122.45820802,,San Francisco,CA,,Minnie and Lovie Rec Center,limited_access,08:00:00,20:00:00,Daily,,rec,POINT (-122.458208022 37.716382687),11,Oceanview/Merced/Ingleside,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,81,10,1,24,89
Tenderloin Rec Center,6002601376018621454,restroom,0,0,0,0,37.78474133539745,-122.41569209429984,570 Ellis St,San Francisco,CA,94109,Tenderloin Rec Center,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.415692094 37.784741335),5,Tenderloin,2024/08/13 05:17:47 PM,2024/10/10 10:40:59 AM,20,5,10,36,103
Chinatown Branch Library,1048105456630639138,drinking_water,1,0,0,0,37.79523887500005,-122.41008249499998,1135 Powell St,San Francisco,CA,94108,,limited_access,,,Daily,"opening_hours = [""Sunday:13:00-17:00"",""Monday:13:00-18:00"",""Tuesday:10:00-20:00"",""Wednesday:10:00-20:00"",""Thursday:10:00-20:00"",""Friday:13:00-18:00"",""Saturday:10:00-18:00"",""Total Weekly Hours:52""]",library,POINT (-122.410082495 37.795238875),3,Chinatown,2024/10/10 10:24:00 AM,2024/10/10 10:40:59 AM,16,6,3,6,
China Basin Park Water Fountain #2,4702083147431539233,drinking_water,1,1,0,0,37.776332,-122.388487,1 China Basin Park,San Francisco,CA,94107,,publicly_accessible,,,Daily,By bathroom,port,POINT (-122.388487 37.776332),6,Mission Bay,2024/10/04 01:51:23 PM,2024/10/10 10:40:59 AM,34,1,10,4,
Kimball Path Bottle filling station,529716560955422763,drinking_water,1,1,0,0,37.78286559,-122.43452279,,San Francisco,CA,,Raymond Kimball Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.434522791 37.782865586),5,Western Addition,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,97,4,11,39,123
McLaren Park Oxford St Restroom,5813049252582342808,restroom,0,0,0,0,37.722952321382685,-122.41856158698465,,San Francisco,CA,94134,John McLaren Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.418561587 37.722952321),11,McLaren Park,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,73,9,2,19,7
Hamilton Rec Center,8369580577400438332,restroom,0,0,0,0,37.78453259984285,-122.43517781586444,1900 Geary Blvd,San Francisco,CA,94115,Hamilton Rec Center,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.435177816 37.7845326),5,Japantown,2024/08/13 05:16:30 PM,2024/10/10 10:40:59 AM,103,4,11,15,173
P24 - Mariposa Bay Park,368974553398901364,drinking_water,1,1,0,1,37.765245,-122.388254,"Illinois St, Mission Bay",San Francisco,CA,94158,,publicly_accessible,,,Daily,,port,POINT (-122.388254 37.765245),6,Potrero Hill,2024/10/04 01:51:23 PM,2024/10/10 10:40:59 AM,34,1,10,26,
Boeddeker Clubhouse,6509048567539336556,restroom,0,0,0,0,37.784313315771854,-122.41181377502643,246 Eddy St,San Francisco,CA,94102,Father Alfred E. Boeddeker Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.411813775 37.784313316),5,Tenderloin,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,20,5,10,36,162
Balboa Pool,1446985645225844523,restroom,0,0,0,0,37.72640027156061,-122.44323590203872,51 Havelock St,San Francisco,CA,94112,Balboa Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.443235902 37.726400272),11,Outer Mission,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,94,9,1,28,76
Peixotto Clubhouse,3794976240319233035,restroom,0,0,0,0,37.765610267944155,-122.43757489547629,2475 15th St,San Francisco,CA,94114,Peixotto Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.437574895 37.765610268),8,Castro/Upper Market,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,113,7,5,5,128
Fitness Area,6365072145220374259,restroom,0,0,0,0,37.772364842642396,-122.44768725681776,501 Stanyan St,San Francisco,CA,94117,Golden Gate Park - Section 1,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.447687257 37.772364843),5,Golden Gate Park,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,24,7,11,12,229
Drinking Fountain,8922378020857135669,drinking_water,1,0,0,0,37.77239048,-122.46012938999999,,San Francisco,CA,,Golden Gate Park - Section 1,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.46012939 37.772390478),1,Golden Gate Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,9,7,4,12,229
Mission Branch Library,1848497342151395742,drinking_water,1,0,0,0,37.75196896600005,-122.41982646399998,300 Bartlett St,San Francisco,CA,94110,,limited_access,,,Daily,"opening_hours = [""Sunday:13:00-17:00"",""Monday:10:00-18:00"",""Tuesday:10:00-20:00"",""Wednesday:10:00-20:00"",""Thursday:10:00-20:00"",""Friday:13:00-18:00"",""Saturday:10:00-18:00"",""Total Weekly Hours:55""]",library,POINT (-122.419826464 37.751968966),9,Mission,2024/10/10 10:24:00 AM,2024/10/10 10:40:59 AM,53,3,2,20,
Drinking Fountain,3335364782281558438,drinking_water,1,1,0,0,37.71392505,-122.41632703,,San Francisco,CA,,Herz Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.416327035 37.713925052),10,McLaren Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,73,9,9,19,15
Sunnyside Conservatory - Drinking Fountain/Cooler,4452349754323437789,drinking_water,1,0,0,0,37.731938230000004,-122.44074054000001,236 Monterey Blvd,San Francisco,CA,94131,Sunnyside Conservatory,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.440740543 37.731938228),7,West of Twin Peaks,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,95,9,8,41,106
Garfield Square Clubhouse,2120452437850770345,restroom,0,0,0,0,37.74990573838061,-122.41234394466201,3100 26th St,San Francisco,CA,94110,Garfield Square,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.412343945 37.749905738),9,Mission,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,53,3,2,20,165
"SFFD, J C Decaux",4912770129684159724,restroom,0,0,0,0,37.790166,-122.388767,389 The Embarcadero S,San Francisco,CA,94105,,publicly_accessible,,,Daily,J C Decaux,port,POINT (-122.388767 37.790166),6,Financial District/South Beach,2024/10/04 01:51:23 PM,2024/10/10 10:40:59 AM,30,1,10,8,
Mechanics Plaza at Battery/Market,4010859251661602629,drinking_water,0,1,0,0,37.79129,-122.399052,456 Market St,San Francisco,CA,94104,,publicly_accessible,,,Daily,,puc,POINT (-122.399052 37.79129),3,Financial District/South Beach,2024/06/27 01:43:12 PM,2024/10/10 10:40:59 AM,108,6,3,8,
Golden Gate Park - Section 6 - Drinking Fountain/Cooler,2327959151564343363,drinking_water,1,0,0,0,37.76792759,-122.50184765,501 Stanyan St,San Francisco,CA,94121,Golden Gate Park - Section 6,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.501847649 37.767927592),1,Golden Gate Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,9,8,4,12,234
Kezar Turf Drinking fountain,799043886554953021,drinking_water,1,0,0,0,37.767506579999996,-122.45566956,,San Francisco,CA,,Golden Gate Park - Section 1,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.455669562 37.767506578),5,Golden Gate Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,9,7,11,12,229
Presidio Heights Clubhouse,4289748452748884379,restroom,0,0,0,0,37.788483152167615,-122.44983022083373,3437 Clay St,San Francisco,CA,94118,Presidio Heights Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.449830221 37.788483152),2,Presidio Heights,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,10,8,6,31,125
Dog Bowl,5519579475023676434,drinking_water,1,0,0,0,37.77240059,-122.44772931,,San Francisco,CA,,Golden Gate Park - Section 1,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.447729315 37.772400595),5,Golden Gate Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,24,7,11,12,229
Pier 70,2941591578252748830,restroom,0,0,0,0,37.76059,-122.38563,525 20th St,San Francisco,CA,94107,,limited_access,09:00:00,17:00:00,Daily,Inside building,port,POINT (-122.38563 37.76059),10,Potrero Hill,2024/10/04 01:51:23 PM,2024/10/10 10:40:59 AM,56,2,9,26,
Miraloma Playground - Drinking Fountain/Cooler,7354663311810959560,drinking_water,1,0,0,0,37.73910454,-122.44949348,25 Omar Way,San Francisco,CA,94127,Miraloma Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.449493478 37.73910454),7,West of Twin Peaks,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,72,9,8,41,136
Presidio Wall Clubhouse,1155075361421330535,restroom,0,0,0,0,37.79126963424543,-122.45371329325805,3550 Pacific Ave,San Francisco,CA,94118,Presidio Wall Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.453713293 37.791269634),2,Presidio,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,3,,6,27,19
Senior Center,4787786767222939973,restroom,0,0,0,0,37.771649128845645,-122.4970396391326,501 Stanyan St,San Francisco,CA,94122,Golden Gate Park - Section 5,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.497039639 37.771649129),1,Golden Gate Park,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,9,8,4,12,233
Merced Heights Playground - Drinking Fountain/Cooler,273571002168803164,drinking_water,1,0,0,0,37.71748144,-122.47038418999999,801 Shields St,San Francisco,CA,94132,Merced Heights Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.470384188 37.717481445),11,Oceanview/Merced/Ingleside,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,65,10,1,24,138
Douglass Clubhouse,3198698486750945158,restroom,0,0,0,0,37.747814884292936,-122.4384316905048,1098 Douglass St,San Francisco,CA,94131,Douglass Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.438431691 37.747814884),8,Noe Valley,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,57,3,5,22,206
East Restroom,2202206770714678822,restroom,0,0,0,0,37.72518013090619,-122.44422317580951,51 Havelock St,San Francisco,CA,94112,Balboa Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.444223176 37.725180131),11,Outer Mission,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,94,9,1,28,76
Restrooms,8500089597454184419,restroom,0,0,0,0,37.79124662417517,-122.43816772732552,2501 Jackson St,San Francisco,CA,94115,Alta Plaza Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.438167727 37.791246624),2,Pacific Heights,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,102,4,6,30,149
Joseph Lee Rec Center,4732333100158243303,restroom,0,0,0,0,37.734686763218136,-122.38948264733973,1551 Newcomb Ave,San Francisco,CA,94124,Joseph Lee Rec Center,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.389482647 37.734686763),10,Bayview Hunters Point,2024/08/13 05:16:30 PM,2024/10/10 10:40:59 AM,86,2,9,1,88
Golden Gate Park - Section 7 - Drinking Fountain/Cooler,5726650048499033048,drinking_water,1,0,0,0,37.76917435,-122.45878341999999,Golden Gate Park,San Francisco,CA,94122,Golden Gate Park - Section 7,limited_access,08:00:00,20:00:00,Daily,,rec,POINT (-122.458783423 37.769174355),7,Golden Gate Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,9,7,11,12,228
Bandstand Public Restrooms,6733522781301890668,restroom,0,0,0,0,37.76980555864644,-122.46865196284016,,San Francisco,CA,94118,Golden Gate Park - Section 2,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.468651963 37.769805559),7,Golden Gate Park,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,9,8,4,12,235
Golden Gate Park - Section 6 - Drinking Fountain/Cooler,1532798181122981291,drinking_water,1,1,0,0,37.7679981,-122.5082134,501 Stanyan St,San Francisco,CA,94121,Golden Gate Park - Section 6,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.508213397 37.767998097),4,Golden Gate Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,9,8,4,12,234
McLaren Redwood Grove Restroom,6184195055326141339,restroom,0,0,0,0,37.72211732283109,-122.42063421731622,,San Francisco,CA,94134,John McLaren Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.420634217 37.722117323),9,McLaren Park,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,73,9,2,19,7
Harding Clubhouse (Sandy Tatum),8116024243392034060,restroom,0,0,0,0,37.72466408783124,-122.49365476427315,1 Harding Rd,San Francisco,CA,94132,Lake Merced Park,limited_access,08:00:00,20:00:00,Daily,,rec,POINT (-122.493654764 37.724664088),7,Lakeshore,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,43,10,8,16,2
Noe Valley Courts - Drinking Fountain/Cooler,5185613767339241930,drinking_water,1,0,0,0,37.75124298,-122.43900086,780 Douglass St,San Francisco,CA,94114,Noe Valley Courts,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.439000859 37.751242977),8,Noe Valley,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,51,3,5,22,132
Western Addition Branch Library,7958442617977442450,drinking_water,1,0,0,0,37.784118524000064,-122.43748930299995,1550 Scott St,San Francisco,CA,94115,,limited_access,,,Daily,"opening_hours = [""Sunday:13:00-17:00"",""Monday:10:00-18:00"",""Tuesday:10:00-18:00"",""Wednesday:13:00-20:00"",""Thursday:10:00-19:00"",""Friday:13:00-18:00"",""Saturday:10:00-18:00"",""Total Weekly Hours:49""]",library,POINT (-122.437489303 37.784118524),5,Japantown,2024/10/10 10:24:00 AM,2024/10/10 10:40:59 AM,103,4,11,15,36
Merced Branch Library,7302849541184780251,drinking_water,1,0,0,0,37.72659366900007,-122.47449376899999,155 Winston Dr,San Francisco,CA,94132,,limited_access,,,Daily,"opening_hours = [""Sunday:13:00-17:00"",""Monday:10:00-18:00"",""Tuesday:10:00-20:00"",""Wednesday:12:00-20:00"",""Thursday:10:00-20:00"",""Friday:13:00-18:00"",""Saturday:10:00-18:00"",""Total Weekly Hours:53""]",library,POINT (-122.474493769 37.726593669),7,West of Twin Peaks,2024/10/10 10:24:00 AM,2024/10/10 10:40:59 AM,41,10,8,41,44
Jose Coronado Clubhouse,2650616189117355099,restroom,0,0,0,0,37.75774134081306,-122.41510303771898,2498 Folsom St,San Francisco,CA,94110,Jose Coronado Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.415103038 37.757741341),9,Mission,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,53,3,2,20,181
Golden Gate Park - Section 5 - Drinking Fountain/Cooler,9079348554096902607,drinking_water,1,1,0,0,37.769489289999996,-122.48477771,501 Stanyan St,San Francisco,CA,94122,Golden Gate Park - Section 5,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.484777711 37.76948929),4,Golden Gate Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,9,8,4,12,233
Douglass Playground - Drinking Fountain/Cooler,445055920395407513,drinking_water,1,0,0,0,37.74791785,-122.43840181,1098 Douglass St,San Francisco,CA,94131,Douglass Playground,limited_access,08:00:00,20:00:00,Daily,,rec,POINT (-122.438401814 37.747917851),8,Noe Valley,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,57,3,5,22,206
Parkside Square - Drinking Fountain/Cooler,1985980605508514993,drinking_water,1,0,0,0,37.73787938,-122.48463807,2680 28th Ave,San Francisco,CA,94132,Parkside Square,limited_access,08:00:00,20:00:00,Daily,,rec,POINT (-122.484638069 37.737879379),4,Sunset/Parkside,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,40,10,7,35,217
Camp Mather - Ball field bath house Drinking Fountain,1391828046050193443,drinking_water,1,0,0,0,37.88091866,-119.85141229999999,32560 Mather Road,San Francisco,CA,95321,Camp Mather,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-119.851415301 37.880927262),,,2024/08/16 02:37:58 PM,2024/10/10 10:40:59 AM,,,,,50
J. P. Murphy Clubhouse,5312098977276546560,restroom,0,0,0,0,37.75156403315574,-122.4652225507296,1960 9th Ave,San Francisco,CA,94116,J.P. Murphy Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.465222551 37.751564033),7,Inner Sunset,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,45,10,8,14,178
Mission Creek Pavilion,1697454832649394634,restroom,0,0,0,0,37.77313632980181,-122.39368445415782,290 Channel St,San Francisco,CA,94158,Mission Creek Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.393684454 37.77313633),6,Mission Bay,2024/08/20 10:36:57 AM,2024/10/10 10:40:59 AM,34,1,10,4,
Millwright's Cottage,3742847005091253649,restroom,0,0,0,0,37.76519674067003,-122.5084366106694,501 Stanyan St,San Francisco,CA,94121,Golden Gate Park - Section 6,limited_access,08:00:00,20:00:00,Daily,,rec,POINT (-122.508436611 37.765196741),4,Golden Gate Park,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,9,8,4,12,234
Parkside Square - Drinking Fountain/Cooler,2771871483613440808,drinking_water,1,0,0,0,37.73778064,-122.48449475999999,2680 28th Ave,San Francisco,CA,94132,Parkside Square,limited_access,08:00:00,20:00:00,Daily,,rec,POINT (-122.484494758 37.737780643),4,Sunset/Parkside,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,40,10,7,35,217
North Beach Pit Stop - Washington Square at Union St. (JCDecaux),5044111039446243996,restroom,0,0,0,0,37.8004679,-122.4097323,Washington Square at Union St. (JCDecaux),San Francisco,CA,,Washington Square,publicly_accessible,,,,,pit_stop,POINT (-122.4097323 37.8004679),3,North Beach,2024/10/10 10:39:51 AM,2024/10/10 10:40:59 AM,106,6,3,23,94
Buena Vista Park - Drinking Fountain/Cooler,9110820734024268991,drinking_water,1,0,0,0,37.76985323,-122.43960654,1293 Haight St,San Francisco,CA,94117,Buena Vista Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.439606537 37.769853232),8,Haight Ashbury,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,112,7,5,3,152
Sgt. John Macaulay Park - Drinking Fountain/Cooler,4627038945983935730,drinking_water,1,0,0,0,37.785387039999996,-122.4182481,800 O'Farrell St,San Francisco,CA,94109,Sgt. John Macaulay Park,limited_access,08:00:00,20:00:00,Daily,,rec,POINT (-122.418248098 37.785387038),5,Tenderloin,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,20,5,10,36,113
Moscone Rec Center - Drinking Fountain/Cooler,3455732999251252810,drinking_water,1,1,0,0,37.80149195,-122.43324,1800 Chestnut St,San Francisco,CA,94123,Moscone Rec Center,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.433240005 37.801491949),2,Marina,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,17,4,6,13,135
Mission Playground - Drinking Fountain/Cooler,6807450615319451858,drinking_water,1,1,0,0,37.75944302,-122.42240856,3555 19th St,San Francisco,CA,94110,Mission Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.42240856 37.759443017),9,Mission,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,37,3,5,20,214
